x1;x2;y
-4.29071029656;-1.02331362479;1.0
2.1645941722;1.68601021777;-1.0
1.73087313001;1.8711784127;-1.0
-1.28780024082;-1.14381313218;1.0
-1.29548420903;-2.88828942378;1.0
0.0472816792809;2.80821884969;-1.0
0.609923008168;0.255188206008;-1.0
1.4048522844;2.15551497521;-1.0
-3.05473770196;-1.91260959165;1.0
1.85050475663;1.63836289524;-1.0
2.81591311453;1.05921849547;-1.0
-1.26040497992;-1.5202901268;1.0
-1.08882417961;-1.92870814027;1.0
-1.77901956787;-2.35090132553;1.0
-2.48179801843;-1.06182695267;1.0
-0.19863760246;2.55845848386;-1.0
1.16670721656;-0.361541779813;-1.0
-1.20377527813;-1.61122122085;1.0
1.24198557521;-1.01426663797;-1.0
0.540017853315;2.3508643147;-1.0
0.346199347084;0.205397249216;-1.0
-3.70967836989;-2.70078713291;1.0
-0.768026664304;-2.17790333491;1.0
-1.01252948517;-1.24948336524;1.0
0.032372402902;-1.69671770354;1.0
-2.8297087574;-0.841315103495;1.0
0.462776849074;1.1452835255;-1.0
-1.89221144904;-2.90691921369;1.0
-1.63998094053;-1.34404666864;1.0
0.720904788421;1.11491953311;-1.0
0.351241785643;-0.0292914732421;-1.0
-1.16790307146;-0.489263783485;1.0
-0.968452774054;-2.2846108353;1.0
1.0889572157;0.603391566442;-1.0
1.95661712423;1.41276872128;-1.0
2.69671265244;1.73969296423;-1.0
-2.26155454281;-1.56015730967;1.0
1.10312914005;1.98739376669;-1.0
-1.87063163383;-0.618200248974;1.0
-0.77905174971;-2.03490261892;1.0
1.22317914265;3.8057193335;-1.0
0.269000805071;0.0288218774076;-1.0
-2.88860364942;-0.584271722079;1.0
-1.64424188314;-2.32752862376;1.0
-0.179870603877;-2.4800328438;1.0
-1.45634342273;-1.08478261275;1.0
-2.50554370078;-0.777648744099;1.0
2.97064270359;0.524023346306;-1.0
-0.217405405399;-1.58133706033;1.0
-0.586979577813;-1.09596603395;1.0
3.33103368223;1.28622359531;-1.0
-2.85271225514;-0.52078265252;1.0
-2.32920579032;-0.953427024001;1.0
0.80726274817;-0.348563860984;1.0
-1.94781165495;-1.37972835959;1.0
1.96388910117;2.3561651279;-1.0
-2.68012248208;-0.711101312684;1.0
-1.04657359957;-1.95073759473;1.0
-1.40791910795;-1.50610746814;1.0
-1.70134260746;-3.35107565912;1.0
1.6521075928;3.11319856417;-1.0
2.3373602354;1.00714299124;-1.0
-1.55734987787;-1.54967086576;1.0
-1.43735185906;-1.09861569357;1.0
1.53377487899;1.22841589243;-1.0
-1.67486043945;-0.157892350536;1.0
2.92040880423;0.83538325259;-1.0
-1.2722257747;-0.778115588704;1.0
-2.98361918594;-1.39017108367;1.0
0.819002601984;-1.79901695659;-1.0
-2.27648678837;-1.08451459936;1.0
-1.58601460838;-0.253428086077;1.0
1.71140202659;2.33600809239;-1.0
3.10379361002;2.4307241374;-1.0
-1.50905186251;-2.68679640449;1.0
-1.80770219227;-1.96218584646;1.0
1.40263360467;0.384974464625;-1.0
2.7894682303;3.18860706992;-1.0
0.977342884809;1.68590116989;-1.0
0.271200725845;2.53530941738;-1.0
-0.169962714897;1.39593383053;-1.0
0.013844098768;-1.07143430994;1.0
1.96287385908;1.33916998166;-1.0
3.72173602663;0.996856899588;-1.0
-3.70095514412;-1.86904205403;1.0
2.74040303836;2.01067585947;-1.0
-3.56125941309;-1.63977399854;1.0
3.33554386457;-0.0502462184897;-1.0
-2.6840297409;-1.93091258559;1.0
-1.93377509757;0.0145107776752;1.0
1.99624326254;0.717596023944;-1.0
-0.190618274477;-1.27915920365;1.0
2.67051032396;1.76584956719;-1.0
2.68313871;1.94733184807;-1.0
2.06430750602;-0.129498765185;-1.0
-1.61769045871;-1.34407999341;1.0
0.895352334308;-0.77983417032;1.0
1.76500941954;0.369883052795;-1.0
-0.693388689342;-0.847958088578;1.0
1.56767423573;1.79871045323;-1.0
1.31011448099;1.70369866524;-1.0
-1.27497522881;-1.40608625704;1.0
1.81400712806;0.47011629489;-1.0
-2.49743593806;-1.20635144325;1.0
-0.969948981515;0.480036026134;1.0
2.83171395165;2.60695885183;-1.0
-1.05020922991;-1.70480967331;1.0
-0.975688497039;-0.152360052062;1.0
0.031933422896;2.07408685029;-1.0
1.03790472133;1.35621801104;-1.0
-2.70769038537;-0.884713056971;1.0
-0.755580668198;0.381194387128;-1.0
0.286104898709;-1.05208557135;1.0
-0.0822005379628;-0.807968455688;1.0
0.41670828093;2.3082417048;-1.0
